Step,Veh_ID,Latitud,Longitud,Vel_SUMO_kmh,Vel_Usada_kmh,Vel_Real_kmh,Error_kmh,CO2_mg_s,X,Y
1178,veh_19,-0.3899155555555555,-78.52016888888889,18.720000000000002,30.62392807006836,41.0,-10.37607192993164,5459.010835200001,5787.88530203981,5873.366744370925
1179,veh_2,-0.3875055555555555,-78.5226488888889,21.240000000000002,16.32110297679901,25.0,-8.678897023200989,0.0,5513.73835910941,6139.324413020622
1180,veh_10,-0.3904055555555555,-78.52023111111112,9.360000000000001,27.151376008987427,30.0,-2.8486239910125732,4326.9573464000005,5778.721804495076,5819.120672204291
1181,veh_19,-0.2534555555555555,-78.48369777777778,39.98392807006836,62.49198842048645,58.0,4.49198842048645,8593.312111894575,9852.960388015752,20971.211053378334
1182,veh_10,-0.3902988888888888,-78.51973333333333,26.267426252365112,26.267426252365112,29.0,-2.7325737476348877,5548.776749855248,5836.184819494719,5832.087562498163
1183,veh_4,-0.3878561111111111,-78.52286222222222,0.5994422435760498,0.5994422435760498,12.0,-11.40055775642395,1643.02834775858,5487.255914680237,6102.497146945957
1184,veh_3,-0.3880672222222222,-78.52266666666667,9.360000000000001,29.44240880012512,27.0,2.4424088001251185,4326.9573464000005,5507.637663713763,6078.463089925184
1185,veh_4,-0.3112866666666666,-78.44202666666666,9.959442243576051,68.6455888748169,67.0,1.6455888748168945,4395.32622943142,14491.02688112578,14571.38415429383
1186,veh_26,-0.388635,-78.52161777777778,9.360000000000001,22.127061367034912,18.0,4.127061367034912,4326.9573464000005,5623.521725360897,6014.804298750071
1187,veh_4,-0.3859555555555555,-78.52149333333334,12.479442243576049,-0.7996660470962524,10.0,-10.799666047096252,0.0,5640.872629950615,6311.940962238643
1188,veh_7,-0.2597405555555555,-78.48768,9.360000000000001,60.65189123153687,60.0,0.6518912315368723,4326.9573464000005,9410.066326564334,20274.995500041307
1189,veh_8,-0.3176455555555555,-78.44234666666667,9.360000000000001,66.11453533172607,60.0,6.114535331726074,4326.9573464000005,14459.626579783855,13868.275596953341
1190,veh_23,-0.2624611111111111,-78.48850666666667,9.360000000000001,50.78133225440979,55.0,-4.21866774559021,4326.9573464000005,9318.481152353363,19975.372410235257
1191,veh_15,-0.2630977777777777,-78.4884,9.360000000000001,34.06694316864014,44.0,-9.933056831359863,4326.9573464000005,9331.34020069866,19905.676454112327
1192,veh_12,-0.3762516666666666,-78.50525333333333,0.0,-2.2215096950531006,7.0,-9.2215096950531,1521.0,7445.720655396288,7388.04595704467
1193,veh_7,-0.3899716666666666,-78.52022222222222,9.360000000000001,52.293253898620605,51.0,1.2932538986206055,4326.9573464000005,5781.378132597032,5867.824265793973
1194,veh_26,-0.3070111111111111,-78.45161777777778,9.360000000000001,50.297043323516846,40.0,10.297043323516846,4326.9573464000005,13416.986559303456,15043.021983021961
1195,veh_5,-0.3903866666666666,-78.52038222222222,9.360000000000001,10.669740915298462,18.0,-7.330259084701538,4326.9573464000005,5762.929747719558,5823.52345428198
1196,veh_23,-0.2687483333333333,-78.48715555555556,9.360000000000001,60.522507667541504,59.0,1.522507667541504,4326.9573464000005,9473.046338521051,19275.094584083057
1197,veh_4,-0.2702283333333333,-78.4888,9.360000000000001,76.39032697677612,66.0,10.390326976776123,4326.9573464000005,9285.338557333578,19113.254015945648
1198,veh_14,-0.27962,-78.4736,9.360000000000001,35.780314683914185,38.0,-2.2196853160858154,4326.9573464000005,10974.817077056488,18071.60107253681
1199,veh_2,-0.3836805555555556,-78.50727111111111,0.0,-2.9481970071792603,7.0,-9.94819700717926,1521.0,7224.2944394495835,6563.272143056973
1200,veh_1,-0.2795005555555555,-78.47397333333333,9.360000000000001,15.824558973312378,24.0,-8.175441026687622,4326.9573464000005,10933.429238959914,18082.768848840034
1201,veh_27,-0.2762977777777777,-78.4884888888889,9.360000000000001,72.22509384155273,60.0,12.225093841552734,4326.9573464000005,9317.733077504792,18443.516993623234
1202,veh_20,-0.3325333333333333,-78.43496888888889,9.360000000000001,33.04594135284424,26.0,7.045941352844238,4326.9573464000005,15279.044304924035,12220.182817151464
1203,veh_5,-0.2781388888888889,-78.48192,9.360000000000001,33.69788330793381,52.0,-18.302116692066193,4326.9573464000005,10049.327676253333,18239.390751705563
1204,veh_24,-0.3860972222222222,-78.52326222222223,9.360000000000001,13.102806091308594,8.0,5.102806091308594,4326.9573464000005,5443.880169920502,6296.352061879042
1205,veh_5,-0.3808811111111111,-78.50497777777778,33.17935609817505,33.17935609817505,39.0,-5.820643901824951,4886.13093720237,7482.796069628953,6871.019905520839
1206,veh_20,-0.3098961111111111,-78.44365333333333,9.360000000000001,34.30919098854065,38.0,-3.6908090114593506,4326.9573464000005,14311.258157041142,14726.185605108181
1207,veh_10,-0.3873394444444444,-78.52417777777778,9.360000000000001,14.03594183921814,18.0,-3.9640581607818604,4326.9573464000005,5341.553084762784,6162.480726333172
1208,veh_26,-0.3780433333333333,-78.5052,9.360000000000001,32.985318660736084,36.0,-3.014681339263916,4326.9573464000005,7451.362823624322,7183.958629372533
1209,veh_2,-0.3802177777777777,-78.50443555555556,9.360000000000001,12.355228900909424,9.0,3.355228900909424,4326.9573464000005,7539.949385921713,6946.84756927701
1210,veh_25,-0.2713188888888889,-78.48982222222222,9.360000000000001,57.39827513694763,60.0,-2.601724863052368,4326.9573464000005,9174.090475213747,18991.634357101328
1211,veh_24,-0.2561288888888889,-78.48483555555555,9.360000000000001,52.20638513565064,50.0,2.206385135650642,4326.9573464000005,9730.612951727213,20673.587928459554
1212,veh_30,-0.3797638888888889,-78.50410666666667,2.534700036048889,2.534700036048889,15.0,-12.46529996395111,2088.310105456345,7577.370319316494,6996.468752189542
1213,veh_12,-0.3153233333333333,-78.44221333333333,8.352290630340576,8.352290630340576,14.0,-5.647709369659424,3927.4585878209286,14479.521931592633,14124.965032347634
1214,veh_16,-0.26555,-78.48691555555556,9.360000000000001,58.30838394165039,52.0,6.308383941650391,4326.9573464000005,9494.52905183436,19633.965878793606
1215,veh_22,-0.3763561111111111,-78.50517333333333,9.360000000000001,10.29663610458374,8.0,2.2966361045837402,4326.9573464000005,7453.160763370462,7368.118765019996
1216,veh_7,-0.3775266666666667,-78.5032,9.360000000000001,27.11185836791992,34.0,-6.888141632080082,4326.9573464000005,7671.822178034969,7237.715876091445
1217,veh_9,-0.37614,-78.50611555555555,9.360000000000001,14.001062870025637,11.0,3.0010628700256365,4326.9573464000005,7353.8757097697235,7397.566811649022
1218,veh_27,-0.3381055555555555,-78.44497777777778,9.360000000000001,22.86821413040161,23.0,-0.13178586959838867,4326.9573464000005,14167.448846083402,11599.789840405347
1219,veh_1,-0.3763511111111111,-78.50524444444444,9.360000000000001,16.37762689590454,9.0,7.377626895904541,4326.9573464000005,7446.977150438202,7371.6851024873595
1220,veh_6,-0.3397944444444444,-78.44688888888889,8.807312846183777,8.807312846183777,10.0,-1.1926871538162231,4104.769565927687,13952.462068309114,11414.718983839914
1221,veh_5,-0.3764905555555555,-78.50499555555555,9.360000000000001,15.726044178009031,10.0,5.726044178009031,4326.9573464000005,7474.4557587302925,7355.837087519956
1222,veh_22,-0.2797333333333333,-78.47447111111111,19.656636104583743,75.56136178970337,68.0,7.561361789703369,5580.1203215784335,10879.206574795513,18063.0129433527
1223,veh_6,-0.2824911111111111,-78.47079111111111,18.16731284618378,56.31716537475586,48.0,8.31716537475586,5388.233627606044,11288.968711191774,17758.660432781988
1224,veh_5,-0.3709038888888888,-78.48467555555555,25.08604417800903,44.34461760520935,48.0,-3.6553823947906494,6311.605692690981,9740.766551755149,7975.821585316329
1225,veh_14,-0.3842316666666667,-78.52115555555555,9.360000000000001,12.979796767234802,14.0,-1.0202032327651978,4326.9573464000005,5674.152239385604,6499.987892204521
1226,veh_22,-0.3464338888888889,-78.45910222222223,40.89663610458374,17.704713344573975,10.0,7.704713344573975,0.0,12589.378000775661,10679.379231318106
1227,veh_14,-0.3698255555555556,-78.48070222222222,22.339796767234805,26.46476912498474,18.0,8.464769124984741,5935.266585117378,10182.83955225903,8096.369062094426
1228,veh_24,-0.3374672222222222,-78.44426666666666,9.360000000000001,33.76681900024414,26.0,7.766819000244141,4326.9573464000005,14236.688374156614,11675.879859818271
1229,veh_2,-0.3534727777777778,-78.46570666666666,9.360000000000001,12.917786598205566,11.0,1.9177865982055664,4326.9573464000005,11855.714536165513,9908.232173563089
1230,veh_17,-0.3536583333333333,-78.46584888888889,9.360000000000001,19.886578679084774,26.0,-6.113421320915226,4326.9573464000005,11842.732947109509,9880.734915306115
1231,veh_7,-0.3877505555555555,-78.52449777777778,9.360000000000001,42.23253536224365,33.0,9.232535362243652,4326.9573464000005,5310.48354796545,6110.4531726564155
1232,veh_13,-0.3038722222222222,-78.45409777777778,9.360000000000001,16.993479251861572,12.0,4.993479251861572,4326.9573464000005,13146.239532518723,15391.211460451666
1233,veh_18,-0.3560983333333333,-78.46777777777778,9.360000000000001,41.52150738239288,43.0,-1.4784926176071167,4326.9573464000005,11627.758318345861,9610.98985777188
1234,veh_22,-0.2981333333333333,-78.46055111111112,9.360000000000001,13.652409076690674,16.0,-2.347590923309326,4326.9573464000005,12429.170769230075,16027.750661319405
1235,veh_21,-0.2269672222222222,-78.49063111111111,9.360000000000001,46.36933588981629,49.0,-2.6306641101837087,4326.9573464000005,9018.01548679594,23414.67673246206
1236,veh_3,-0.4031011111111111,-78.53552,9.360000000000001,49.99440813064575,44.0,5.994408130645752,4326.9573464000005,4078.6805501767494,4411.728380917506
1237,veh_18,-0.3602788888888888,-78.47107555555556,29.381985545158383,29.381985545158383,38.0,-8.618014454841617,0.0,11258.954984069625,9149.563490640592
1238,veh_15,-0.4085305555555555,-78.54352888888889,9.360000000000001,48.5906765460968,56.0,-7.409323453903198,4326.9573464000005,3189.5608236014177,3814.5484083721526
1239,veh_8,-0.4047288888888889,-78.54459555555556,9.360000000000001,9.399235248565674,10.0,-0.6007647514343262,4326.9573464000005,3063.293237679073,4234.096682327925
1240,veh_25,-0.3642327777777778,-78.47419555555555,9.360000000000001,21.977240324020386,33.0,-11.022759675979614,4326.9573464000005,10910.902385357802,8712.5427773533
1241,veh_26,-0.34429,-78.45510222222222,9.360000000000001,24.99978184700012,25.0,-0.0002181529998814824,4326.9573464000005,13038.831913751015,10914.204407239264
1242,veh_6,-0.3511222222222222,-78.46373333333334,9.360000000000001,14.948302507400513,20.0,-5.051697492599487,4326.9573464000005,12072.162067624882,10166.34182730428
1243,veh_13,-0.39911,-78.53190222222223,9.360000000000001,49.24958109855652,45.0,4.2495810985565186,4326.9573464000005,4483.5545927994335,4854.004592799433
1244,veh_27,-0.4026622222222222,-78.53467555555555,9.360000000000001,26.12943184375763,27.0,-0.8705681562423706,4326.9573464000005,4174.459982690443,4459.456835223585
1245,veh_22,-0.3568511111111111,-78.46833777777778,9.360000000000001,31.11407804489136,33.0,-1.885921955108639,4326.9573464000005,11563.306542557473,9529.189568304571
1246,veh_14,-0.3472166666666667,-78.46023111111111,9.360000000000001,46.70699644088745,48.0,-1.2930035591125488,4326.9573464000005,12464.15157382067,10596.526486207084
1247,veh_5,-0.369295,-78.47907555555555,9.360000000000001,66.9622254371643,65.0,1.9622254371643066,4326.9573464000005,10366.61827318852,8148.6300852030145
1248,veh_11,-0.3438566666666666,-78.45415111111112,9.360000000000001,28.61820387840271,33.0,-4.38179612159729,4326.9573464000005,13141.413649433112,10967.963906997833
1249,veh_18,-0.31838,-78.44237333333334,9.360000000000001,55.4320240020752,65.0,-9.567975997924798,4326.9573464000005,14452.46615201075,13787.38577394375
1250,veh_20,-0.3728933333333333,-78.4888,9.360000000000001,39.79150676727295,44.0,-4.208493232727051,4326.9573464000005,9284.390876916003,7752.570480686695
1251,veh_28,-0.3422005555555555,-78.45108444444445,9.360000000000001,61.20833671092987,71.0,-9.79166328907013,4326.9573464000005,13482.658076811938,11151.808529923977
1252,veh_24,-0.2327216666666666,-78.50131555555555,9.360000000000001,59.09260320663452,58.0,1.0926032066345215,4326.9573464000005,7915.25,23062.69
1253,veh_22,-0.360435,-78.47126222222222,9.360000000000001,19.61594045162201,30.0,-10.38405954837799,4326.9573464000005,11242.466835264904,9128.865601715517
1254,veh_8,-0.2676227777777777,-78.48672888888889,9.360000000000001,69.02134704589844,73.0,-3.9786529541015625,4326.9573464000005,9515.381958360344,19403.926716177753
1255,veh_10,-0.4135616666666666,-78.54912,9.360000000000001,50.24430561065674,38.0,12.244305610656738,4326.9573464000005,2559.6941300629874,3259.3725419367042
1256,veh_21,-0.3607222222222222,-78.47148444444444,30.16933588981629,15.413441061973572,30.0,-14.586558938026428,0.0,11217.392317269485,9097.377338347005
1257,veh_8,-0.41318,-78.54916444444444,44.653732776641846,44.653732776641846,40.0,4.653732776641846,7688.0115447454755,2561.146509506066,3300.5310602168715
1258,veh_24,-0.3251811111111111,-78.44024,68.45260320663452,84.95814037322998,67.0,17.95814037322998,14227.636443196563,14691.82284628015,13035.044023992965
1259,veh_24,-0.3610688888888889,-78.47176,52.252603206634525,32.62613344192505,38.0,-5.373866558074951,0.0,11186.735934247832,9058.950592839275
1260,veh_1,-0.344645,-78.45558222222222,9.360000000000001,49.00333786010742,54.0,-4.996662139892578,4326.9573464000005,12981.61327177708,10881.490002238572
1261,veh_26,-0.4117433333333333,-78.54752888888889,9.360000000000001,39.52915096282959,29.0,10.52915096282959,4326.9573464000005,2737.46804179791,3461.192357982086
1262,veh_17,-0.2770772222222222,-78.48596444444445,9.360000000000001,63.4350790977478,74.0,-10.564920902252197,4326.9573464000005,9599.098037491163,18357.698075535816
1265,veh_18,-0.3691666666666666,-78.4787288888889,0.0,68.64015865325928,73.0,-4.359841346740723,1521.0,10404.296391802553,8165.987445296642
1266,veh_9,-0.3339138888888889,-78.4382488888889,8.15895676612854,8.15895676612854,10.0,-1.84104323387146,3853.644417025146,14912.180914690347,12063.117507101651
1267,veh_16,-0.3338944444444444,-78.43861333333334,8.84954571723938,8.84954571723938,20.0,-11.15045428276062,4121.4829882315,14871.587990515776,12065.283312393038
1268,veh_22,-0.3339238888888889,-78.4412,9.360000000000001,40.70358657836914,29.0,11.70358657836914,4326.9573464000005,14582.80081839464,12064.343076845535
1269,veh_1,-0.3756433333333333,-78.49464888888889,9.360000000000001,40.40196418762207,30.0,10.40196418762207,4326.9573464000005,8630.652013109342,7443.730658057932
1270,veh_21,-0.3247377777777778,-78.44036444444444,9.360000000000001,70.21898221969604,62.0,8.218982219696045,4326.9573464000005,14675.30298943271,13083.18098137495
1271,veh_22,-0.40433,-78.54452444444445,24.503586578369138,7.99252462387085,7.0,0.9925246238708496,0.0,3087.276193432096,4278.654004622523
1272,veh_16,-0.3302861111111111,-78.43599111111111,17.566609978675842,17.566609978675842,25.0,-7.433390021324158,5057.669545119438,15164.04053796504,12469.79604569487
1273,veh_6,-0.4043961111111111,-78.54450666666666,7.914748191833496,7.914748191833496,0.0,7.914748191833496,3761.6976983136024,3086.06,4272.0
1274,veh_29,-0.2448327777777778,-78.48528,9.360000000000001,55.713876366615295,58.0,-2.2861236333847046,4326.9573464000005,9677.751235161975,21925.9168443282
1275,veh_1,-0.3327172222222222,-78.43435555555556,9.360000000000001,25.136116981506348,14.0,11.136116981506348,4326.9573464000005,15345.332478337788,12201.8866451471
1276,veh_28,-0.332695,-78.4352,8.23319923877716,8.23319923877716,22.0,-13.76680076122284,3881.882864867636,15255.573670657634,12198.501318822391
1277,veh_26,-0.3418377777777778,-78.45053333333334,9.360000000000001,54.80044269561768,54.0,0.8004426956176829,4326.9573464000005,13547.028914484496,11186.392238206568
1278,veh_29,-0.2987761111111111,-78.46001777777778,9.360000000000001,11.055067300796509,7.0,4.055067300796509,4326.9573464000005,12489.121393753829,15957.104169909535
1279,veh_6,-0.3776188888888889,-78.50619555555555,9.360000000000001,11.56932806968689,21.0,-9.43067193031311,4326.9573464000005,7346.711142546861,7232.707075035586
1280,veh_1,-0.3798238888888889,-78.50423111111111,9.360000000000001,22.22078561782837,15.0,7.220785617828369,4326.9573464000005,7569.155457312954,6985.575620108137
1281,veh_17,-0.2698927777777777,-78.48831111111112,9.360000000000001,61.72326159477234,67.0,-5.276738405227661,4326.9573464000005,9337.503899873233,19153.815664395657
1282,veh_23,-0.2709366666666666,-78.4897511111111,9.360000000000001,92.24418354034424,72.0,20.24418354034424,4326.9573464000005,9180.280340635736,19034.749485495202
1283,veh_20,-0.4037716666666666,-78.53735111111111,9.360000000000001,52.86122608184815,53.0,-0.13877391815184836,4326.9573464000005,3873.2642893333277,4336.019173783428
1284,veh_5,-0.3836955555555555,-78.50741333333333,9.360000000000001,40.26011562347412,61.0,-20.73988437652588,4326.9573464000005,7213.248452319096,6556.968012936353
1285,veh_21,-0.2782055555555555,-78.48251555555555,9.360000000000001,43.79241859912872,46.0,-2.207581400871277,4326.9573464000005,9982.97796123895,18232.06890770712
1286,veh_14,-0.3571444444444444,-78.46857777777778,0.0,-0.4744464159011841,10.0,-10.474446415901184,1521.0,11536.529061306059,9496.773288864915
1287,veh_26,-0.341155,-78.44914666666666,9.360000000000001,47.55787491798401,55.0,-7.442125082015991,4326.9573464000005,13698.801624635327,11266.900832696321
1288,veh_11,-0.3094372222222222,-78.44425777777778,9.360000000000001,26.89036750793457,14.0,12.89036750793457,4326.9573464000005,14240.582001779898,14771.176568681934
1289,veh_12,-0.3084711111111111,-78.44591111111112,17.712290630340576,29.217855095863342,41.0,-11.782144904136658,5330.343636693991,14057.137481625705,14879.375209596297
1290,veh_26,-0.3126111111111111,-78.44182222222223,46.800000000000004,49.231494426727295,36.0,13.231494426727295,9781.749899999999,14513.846256178915,14425.63473477407
1291,veh_8,-0.3899172222222222,-78.52012444444445,6.572091460227966,6.572091460227966,13.0,-6.427908539772034,3281.633586879705,5790.662362721081,5875.732104527624
1292,veh_19,-0.3440744444444444,-78.45466666666667,9.360000000000001,20.556729555130005,12.0,8.556729555130005,4326.9573464000005,13086.040065921325,10939.734066738009
1293,veh_4,-0.4127677777777778,-78.54872888888889,9.360000000000001,58.2773871421814,47.0,11.277387142181396,4326.9573464000005,2605.36777808794,3346.4892910537174
1294,veh_13,-0.3093227777777778,-78.44446222222223,9.360000000000001,34.68442106246948,34.0,0.6844210624694824,4326.9573464000005,14218.070429102261,14784.2862785964
1295,veh_26,-0.3636877777777778,-78.47376,33.03149442672729,14.715775847434998,25.0,-10.284224152565002,0.0,10959.117130168748,8773.077599190683
1296,veh_8,-0.3089833333333333,-78.44527111111111,15.932091460227968,33.97896361351013,37.0,-3.021036386489868,5107.129748781308,14130.013319496366,14825.372059524172
1297,veh_23,-0.4131994444444444,-78.54918222222223,9.360000000000001,45.28998708724976,46.0,-0.710012912750237,4326.9573464000005,2550.1746069316087,3302.5463594906732
1298,veh_29,-0.3660977777777778,-78.47568888888888,9.360000000000001,15.4636869430542,16.0,-0.5363130569458008,4326.9573464000005,10745.796508578904,8505.22791850728
1299,veh_18,-0.3029922222222222,-78.45484444444445,4.275980949401856,4.275980949401856,11.0,-6.724019050598144,2558.0248073219464,13064.403464716082,15489.423919092873
1300,veh_23,-0.3135938888888889,-78.44204444444445,45.7136568,56.942694664001465,58.0,-1.0573053359985352,2309.4413561076203,14496.07611663307,14316.396758148048
1301,veh_12,-0.2980027777777778,-78.46062222222223,9.360000000000001,31.13431930541992,25.0,6.134319305419918,4326.9573464000005,12421.33675721599,16042.265801488593
1302,veh_15,-0.3700022222222222,-78.48173333333334,9.360000000000001,40.86411547660828,52.0,-11.135884523391717,4326.9573464000005,10069.655887512616,8069.730829627637
1303,veh_5,-0.4042672222222222,-78.54038222222222,9.360000000000001,51.36984348297119,50.0,1.3698434829711914,4326.9573464000005,3534.9548435060183,4288.952683985379
1304,veh_25,-0.3864977777777778,-78.52188444444444,3.2146228551864624,3.2146228551864624,12.0,-8.785377144813538,2263.791939290239,5597.29350926524,6251.910199860237
1305,veh_3,-0.2999088888888889,-78.45911111111111,9.360000000000001,11.539163947105408,21.0,-9.460836052894592,4326.9573464000005,12590.895060185827,15832.270992796073
1306,veh_2,-0.3046016666666666,-78.45209777777778,9.360000000000001,23.42490029335022,22.0,1.4249002933502197,4326.9573464000005,13369.123482306752,15309.234348174807
1307,veh_1,-0.3682044444444444,-78.47738666666666,9.360000000000001,39.59001779556274,35.0,4.590017795562737,4326.9573464000005,10554.329917428184,8273.389207096692
1308,veh_3,-0.3758088888888889,-78.50045333333334,20.899163947105407,32.38892340660095,24.0,8.388923406600952,5743.060237683329,7985.054612861666,7427.092180125967
1309,veh_26,-0.3338811111111111,-78.43902222222222,9.360000000000001,23.617456197738647,24.0,-0.38254380226135254,4326.9573464000005,14826.094410520607,12067.710588532444
1310,veh_9,-0.3714783333333333,-78.48616888888888,9.360000000000001,67.07446146011353,63.0,4.074461460113525,4326.9573464000005,9576.548184287363,7907.989382665751
1311,veh_13,-0.2853855555555555,-78.46856,9.360000000000001,66.80369424819946,63.0,3.803694248199463,4326.9573464000005,11538.787232202052,17439.33462622218
1312,veh_11,-0.3882666666666666,-78.52479111111111,8.859548687934875,8.859548687934875,22.0,-13.140451312065125,4125.448005327497,5272.34231919159,6057.185724709327
1313,veh_27,-0.3768705555555555,-78.50575111111111,9.360000000000001,15.773200154304504,26.0,-10.226799845695496,4326.9573464000005,7397.150789471622,7314.929786619948
1314,veh_2,-0.3781522222222222,-78.50655111111111,9.360000000000001,23.281031608581543,16.0,7.281031608581543,4326.9573464000005,7307.255126646647,7173.572240805769
1315,veh_28,-0.378965,-78.50515555555556,9.360000000000001,42.29950523376465,41.0,1.2995052337646484,4326.9573464000005,7457.122488009986,7082.910338345221
1316,veh_15,-0.3899772222222222,-78.52517333333333,9.360000000000001,20.279682636260983,16.0,4.279682636260983,4326.9573464000005,5229.704796222751,5868.103031724632
1317,veh_25,-0.3802888888888889,-78.50455111111111,9.360000000000001,29.76771569252014,36.0,-6.232284307479858,4326.9573464000005,7525.796455104224,6939.040379023812
1318,veh_27,-0.2791977777777777,-78.47649777777778,9.360000000000001,59.87120866775513,50.0,9.871208667755127,4326.9573464000005,10653.03970839499,18118.59398003878
1319,veh_22,-0.39207,-78.52675555555555,9.360000000000001,11.66888964176178,17.0,-5.33111035823822,4326.9573464000005,5054.027472500684,5636.138189701508
1320,veh_27,-0.3855144444444444,-78.50944888888888,29.927189946174625,29.92718994617462,35.0,-5.072810053825378,2763.096468128644,6985.0658458635635,6356.054980507838
1321,veh_24,-0.2858283333333333,-78.46829333333334,9.360000000000001,89.21597385406494,84.0,5.215973854064941,4326.9573464000005,11566.663933488639,17389.050234226434
1322,veh_17,-0.3263766666666666,-78.43981333333333,9.360000000000001,70.28079128265381,66.0,4.280791282653809,4326.9573464000005,14739.15256651684,12902.734587478324
1323,veh_9,-0.3930011111111111,-78.52242666666666,9.360000000000001,14.323975324630736,33.0,-18.676024675369263,4326.9573464000005,5540.969388356442,5529.352463891864
1324,veh_18,-0.3831855555555555,-78.50685333333334,13.635980949401857,38.75083231925965,49.0,-10.24916768074035,4826.812563533877,7272.689172817279,6616.554810023871
1325,veh_6,-0.3321188888888889,-78.43491555555556,9.360000000000001,31.35846710205078,26.0,5.358467102050781,4326.9573464000005,15285.072349364507,12267.35673858465
1326,veh_26,-0.4063,-78.54272,9.360000000000001,57.69530177116394,55.0,2.6953017711639404,4326.9573464000005,3276.469085464529,4062.4077460460153
1327,veh_30,-0.3857055555555556,-78.50967111111112,9.360000000000001,35.5956506729126,35.0,0.5956506729125977,4326.9573464000005,6959.771979287615,6335.57919651294
1328,veh_7,-0.3958627777777778,-78.52872,9.305587887763975,9.305587887763975,13.0,-3.6944121122360247,4304.749008688876,4836.207663361428,5213.0805864684535
1329,veh_13,-0.398145,-78.53095111111111,9.360000000000001,40.77661275863648,35.0,5.776612758636482,4326.9573464000005,4583.07491032056,4962.461068702542
1330,veh_1,-0.3992888888888889,-78.53207111111111,9.360000000000001,20.7855920791626,18.0,2.785592079162601,4326.9573464000005,4461.254991770519,4839.354206495966
1331,veh_26,-0.3339516666666666,-78.44088,41.49530177116394,20.85722827911377,14.0,6.8572282791137695,0.0,14618.529728928992,12060.277066768936
1332,veh_19,-0.3337916666666666,-78.44135111111112,9.360000000000001,26.202763080596924,21.0,5.202763080596924,4326.9573464000005,14565.544630298618,12078.035479347334
1333,veh_26,-0.2373405555555555,-78.48424888888889,30.21722827911377,35.987282276153564,28.0,7.9872822761535645,7050.682503471621,9792.00613279109,22754.28724146906
1334,veh_3,-0.4046916666666666,-78.54431111111111,9.360000000000001,19.311706066131592,9.0,10.311706066131592,4326.9573464000005,3096.6899994823343,4241.405875458794
1337,veh_26,-0.4043272222222222,-78.54310222222222,0.0,11.183398246765137,18.0,-6.816601753234863,1521.0,3232.119955431538,4279.420828771315
1338,veh_6,-0.35877,-78.46987555555556,9.360000000000001,21.688716769218445,31.0,-9.311283230781555,4326.9573464000005,11392.188311737813,9316.843712749922
1339,veh_17,-0.2270783333333333,-78.49279111111112,9.360000000000001,65.16533660888672,63.0,2.1653366088867188,4326.9573464000005,8920.99,23415.54
1340,veh_3,-0.4042672222222222,-78.54053333333333,9.360000000000001,13.475349187850952,14.0,-0.5246508121490479,4326.9573464000005,3518.4994396017837,4292.307508475845
1341,veh_16,-0.40259,-78.53453333333333,9.360000000000001,48.62448310852051,56.0,-7.375516891479492,4326.9573464000005,4188.832988694884,4470.269038594395
1342,veh_25,-0.4052777777777778,-78.54640888888889,9.360000000000001,14.646462440490724,14.0,0.6464624404907244,4326.9573464000005,2864.7308567046625,4176.091407906576
1343,veh_18,-0.4049605555555555,-78.54625777777778,8.578895092010498,8.578895092010498,11.0,-2.421104907989502,4015.1301123649555,2877.985566782118,4212.005050519531
1344,veh_22,-0.364445,-78.47438222222222,9.360000000000001,32.25058317184448,25.0,7.250583171844482,4326.9573464000005,10891.390032003545,8688.04483925895
1345,veh_3,-0.40368,-78.53685333333334,9.360000000000001,56.70545291900635,52.0,4.705452919006348,4326.9573464000005,3929.050649259937,4347.482289038355
1346,veh_3,-0.4036955555555555,-78.53688888888888,18.720000000000002,56.29459810256958,47.0,9.29459810256958,5459.010835200001,3924.920016248595,4346.430468055055
1347,veh_3,-0.4035,-78.53637333333333,28.080000000000002,37.538065671920776,41.0,-3.4619343280792236,6737.064640800001,3983.362594897036,4367.683285041878
1348,veh_15,-0.2317283333333333,-78.50373333333333,7.2816691398620605,7.2816691398620605,16.0,-8.71833086013794,3530.004021134119,7644.53,23034.15
1349,veh_10,-0.4117827777777778,-78.54752,9.360000000000001,22.25604557991028,24.0,-1.7439544200897217,4326.9573464000005,2740.526091561525,3456.757459730959
1350,veh_17,-0.399775,-78.53241777777778,61.72871398925782,61.72871398925781,58.0,3.7287139892578125,0.0,4421.129954841904,4785.2501087247365
1351,veh_19,-0.2282516666666666,-78.48578666666667,9.360000000000001,71.00627553462982,72.0,-0.9937244653701782,4326.9573464000005,9762.029251135942,23302.479337272885
1353,veh_20,-0.3931422222222222,-78.52761777777778,2.820970231502881,42.25085246562958,53.0,-10.749147534370422,2160.968119795428,4957.313850606334,5517.8353578787255
1354,veh_24,-0.2331227777777778,-78.50358222222222,9.360000000000001,15.10758411884308,27.0,-11.89241588115692,4326.9573464000005,7644.53,23034.15
1355,veh_28,-0.3892011111111111,-78.52469333333333,9.360000000000001,23.455238819122314,23.0,0.45523881912231445,4326.9573464000005,5285.7286113960845,5952.191204299984
1356,veh_15,-0.4049494444444444,-78.54616888888889,11.070752143859863,11.070752143859863,10.0,1.0707521438598633,2767.0854291033916,2890.585934985951,4206.268848163171
1357,veh_7,-0.4043938888888889,-78.5437511111111,9.360000000000001,24.291426181793213,19.0,5.291426181793213,4326.9573464000005,3160.081891777292,4268.287483193739
