"Fecha y Hora del Equipo","Fecha y Hora de Registro","Velocidad (Km/h)","Latitud","Longitud"
"2025-11-27 12:43:29","2025-11-27 12:43:30","46.00","-0.2550411111111111","-78.48438222222222"
"2025-11-27 12:43:34","2025-11-27 12:43:35","59.00","-0.2557011111111111","-78.48464888888888"
"2025-11-27 12:43:39","2025-11-27 12:43:41","62.00","-0.25642166666666666","-78.48495111111112"
"2025-11-27 12:43:44","2025-11-27 12:43:45","65.00","-0.2571511111111111","-78.48532444444444"
"2025-11-27 12:43:49","2025-11-27 12:43:50","69.00","-0.2578461111111111","-78.48581333333334"
"2025-11-27 12:43:54","2025-11-27 12:43:55","68.00","-0.25847444444444445","-78.48641777777777"
"2025-11-27 12:43:59","2025-11-27 12:44:00","66.00","-0.2590811111111111","-78.48703111111111"
"2025-11-27 12:44:04","2025-11-27 12:44:05","72.00","-0.25974166666666665","-78.48765333333333"
"2025-11-27 12:44:09","2025-11-27 12:44:13","66.00","-0.26044222222222224","-78.48817777777778"
"2025-11-27 12:44:14","2025-11-27 12:44:15","65.00","-0.2612083333333333","-78.4884888888889"
"2025-11-27 12:44:19","2025-11-27 12:44:20","65.00","-0.26203611111111114","-78.48860444444445"
"2025-11-27 12:44:24","2025-11-27 12:44:25","56.00","-0.26282055555555556","-78.48853333333334"
"2025-11-27 12:44:29","2025-11-27 12:44:31","56.00","-0.263485","-78.48835555555556"
"2025-11-27 12:44:34","2025-11-27 12:44:36","71.00","-0.2642461111111111","-78.48801777777778"
"2025-11-27 12:44:39","2025-11-27 12:44:41","70.00","-0.2650577777777778","-78.4876"
"2025-11-27 12:44:44","2025-11-27 12:44:45","74.00","-0.26588","-78.48717333333333"
"2025-11-27 12:44:49","2025-11-27 12:44:50","73.00","-0.2667361111111111","-78.48683555555556"
"2025-11-27 12:44:54","2025-11-27 12:44:55","71.00","-0.26765222222222224","-78.48674666666666"
"2025-11-27 12:44:59","2025-11-27 12:45:00","74.00","-0.2685266666666667","-78.48697777777778"
"2025-11-27 12:45:04","2025-11-27 12:45:05","73.00","-0.26930944444444443","-78.48744888888889"
"2025-11-27 12:45:09","2025-11-27 12:45:10","72.00","-0.2698888888888889","-78.48812444444444"
"2025-11-27 12:45:14","2025-11-27 12:45:15","73.00","-0.2703827777777778","-78.48888"
"2025-11-27 12:45:19","2025-11-27 12:45:20","72.00","-0.2709038888888889","-78.48962666666667"
"2025-11-27 12:45:24","2025-11-27 12:45:25","70.00","-0.27154055555555556","-78.49024"
"2025-11-27 12:45:29","2025-11-27 12:45:30","71.00","-0.272345","-78.49060444444444"
"2025-11-27 12:45:34","2025-11-27 12:45:35","71.00","-0.27322944444444447","-78.49076444444445"
"2025-11-27 12:45:39","2025-11-27 12:45:40","71.00","-0.27412055555555553","-78.49068444444444"
"2025-11-27 12:45:44","2025-11-27 12:45:45","70.00","-0.27496","-78.49036444444444"
"2025-11-27 12:45:49","2025-11-27 12:45:50","57.00","-0.27557611111111113","-78.48989333333333"
"2025-11-27 12:45:54","2025-11-27 12:45:55","60.00","-0.27602666666666664","-78.48930666666666"
"2025-11-27 12:45:59","2025-11-27 12:46:00","61.00","-0.27635166666666666","-78.48860444444445"
"2025-11-27 12:46:04","2025-11-27 12:46:05","58.00","-0.2765661111111111","-78.48785777777778"
"2025-11-27 12:46:09","2025-11-27 12:46:10","58.00","-0.27678055555555553","-78.48715555555556"
"2025-11-27 12:46:14","2025-11-27 12:46:16","59.00","-0.2770061111111111","-78.48643555555556"
"2025-11-27 12:46:19","2025-11-27 12:46:20","60.00","-0.277235","-78.48569777777777"
"2025-11-27 12:46:24","2025-11-27 12:46:26","55.00","-0.277455","-78.48500444444444"
"2025-11-27 12:46:29","2025-11-27 12:46:31","57.00","-0.27766555555555555","-78.48432888888888"
"2025-11-27 12:46:34","2025-11-27 12:46:36","55.00","-0.2778761111111111","-78.48365333333334"
"2025-11-27 12:46:39","2025-11-27 12:46:41","55.00","-0.2780888888888889","-78.48299555555556"
"2025-11-27 12:46:44","2025-11-27 12:46:45","50.00","-0.2782911111111111","-78.48236444444444"
"2025-11-27 12:46:49","2025-11-27 12:46:50","37.00","-0.27845055555555553","-78.48184"
"2025-11-27 12:46:54","2025-11-27 12:46:56","10.00","-0.27857666666666664","-78.48155555555556"
"2025-11-27 12:46:59","2025-11-27 12:47:00","8.00","-0.2785916666666667","-78.48146666666666"
"2025-11-27 12:47:04","2025-11-27 12:47:05","24.00","-0.27858555555555553","-78.48128888888888"
"2025-11-27 12:47:09","2025-11-27 12:47:10","40.00","-0.2787311111111111","-78.48090666666667"
"2025-11-27 12:47:14","2025-11-27 12:47:15","47.00","-0.27888444444444443","-78.48035555555556"
"2025-11-27 12:47:19","2025-11-27 12:47:20","46.00","-0.2790227777777778","-78.47977777777778"
"2025-11-27 12:47:24","2025-11-27 12:47:25","46.00","-0.2791427777777778","-78.47920888888889"
"2025-11-27 12:47:29","2025-11-27 12:47:30","46.00","-0.27924333333333334","-78.47864888888888"
"2025-11-27 12:47:34","2025-11-27 12:47:35","47.00","-0.279325","-78.47805333333334"
"2025-11-27 12:47:39","2025-11-27 12:47:40","49.00","-0.2794088888888889","-78.47744888888889"
"2025-11-27 12:47:44","2025-11-27 12:47:45","53.00","-0.27949833333333335","-78.47681777777778"
"2025-11-27 12:47:49","2025-11-27 12:47:50","55.00","-0.27958222222222223","-78.47611555555555"
"2025-11-27 12:47:54","2025-11-27 12:47:55","43.00","-0.27967055555555553","-78.47551111111112"
"2025-11-27 12:47:59","2025-11-27 12:48:00","30.00","-0.27973611111111113","-78.47504"
"2025-11-27 12:48:04","2025-11-27 12:48:05","16.00","-0.27977166666666664","-78.47481777777777"
"2025-11-27 12:48:09","2025-11-27 12:48:10","36.00","-0.27978333333333333","-78.47448888888889"
"2025-11-27 12:48:14","2025-11-27 12:48:15","42.00","-0.2798627777777778","-78.47397333333333"
"2025-11-27 12:48:19","2025-11-27 12:48:21","39.00","-0.2800011111111111","-78.47348444444444"
"2025-11-27 12:48:24","2025-11-27 12:48:25","41.00","-0.2802011111111111","-78.47300444444444"
"2025-11-27 12:48:29","2025-11-27 12:48:30","41.00","-0.28046333333333334","-78.47256"
"2025-11-27 12:48:34","2025-11-27 12:48:36","39.00","-0.28076666666666666","-78.47213333333333"
"2025-11-27 12:48:39","2025-11-27 12:48:41","40.00","-0.28110944444444447","-78.47176"
"2025-11-27 12:48:44","2025-11-27 12:48:46","35.00","-0.2814788888888889","-78.47144888888889"
"2025-11-27 12:48:49","2025-11-27 12:48:51","28.00","-0.28182833333333335","-78.4712088888889"
"2025-11-27 12:48:54","2025-11-27 12:48:56","21.00","-0.2820772222222222","-78.47106666666667"
"2025-11-27 12:48:59","2025-11-27 12:49:01","14.00","-0.28232944444444447","-78.47092444444445"
"2025-11-27 12:49:18","2025-11-27 12:49:19","24.00","-0.28249944444444447","-78.47084444444444"
"2025-11-27 12:49:19","2025-11-27 12:49:20","31.00","-0.2825561111111111","-78.4708"
"2025-11-27 12:49:24","2025-11-27 12:49:25","45.00","-0.28296166666666667","-78.47050666666667"
"2025-11-27 12:49:29","2025-11-27 12:49:30","59.00","-0.2835433333333333","-78.47016"
"2025-11-27 12:49:34","2025-11-27 12:49:35","57.00","-0.28419222222222223","-78.46982222222222"
"2025-11-27 12:49:39","2025-11-27 12:49:40","55.00","-0.28474777777777777","-78.46939555555555"
"2025-11-27 12:49:44","2025-11-27 12:49:45","58.00","-0.28528777777777775","-78.46895111111111"
"2025-11-27 12:49:49","2025-11-27 12:49:50","59.00","-0.28591555555555553","-78.46856"
"2025-11-27 12:49:54","2025-11-27 12:49:56","57.00","-0.28652055555555556","-78.46816888888888"
"2025-11-27 12:49:59","2025-11-27 12:50:00","55.00","-0.287115","-78.46776888888888"
"2025-11-27 12:50:04","2025-11-27 12:50:05","53.00","-0.28769055555555556","-78.46738666666667"
"2025-11-27 12:50:09","2025-11-27 12:50:10","54.00","-0.28825666666666666","-78.46700444444444"
"2025-11-27 12:50:14","2025-11-27 12:50:15","53.00","-0.28882","-78.46664"
"2025-11-27 12:50:19","2025-11-27 12:50:20","51.00","-0.2893833333333333","-78.46626666666667"
"2025-11-27 12:50:24","2025-11-27 12:50:26","39.00","-0.28988","-78.46596444444444"
"2025-11-27 12:50:29","2025-11-27 12:50:30","16.00","-0.29019555555555554","-78.46577777777777"
"2025-11-27 12:50:39","2025-11-27 12:50:41","19.00","-0.2903511111111111","-78.4656711111111"
"2025-11-27 12:50:44","2025-11-27 12:50:46","24.00","-0.2905577777777778","-78.46551111111111"
"2025-11-27 12:50:49","2025-11-27 12:50:51","40.00","-0.2908866666666667","-78.46524444444445"
"2025-11-27 12:50:54","2025-11-27 12:50:56","52.00","-0.2913538888888889","-78.46489777777778"
"2025-11-27 12:50:59","2025-11-27 12:51:01","62.00","-0.29194722222222225","-78.46445333333334"
"2025-11-27 12:51:04","2025-11-27 12:51:06","60.00","-0.29258388888888887","-78.46400888888888"
"2025-11-27 12:51:09","2025-11-27 12:51:11","56.00","-0.29320111111111113","-78.4636"
"2025-11-27 12:51:14","2025-11-27 12:51:15","53.00","-0.2937688888888889","-78.46321777777777"
"2025-11-27 12:51:19","2025-11-27 12:51:20","50.00","-0.29431944444444447","-78.46285333333333"
"2025-11-27 12:51:24","2025-11-27 12:51:25","45.00","-0.294825","-78.46252444444444"
"2025-11-27 12:51:29","2025-11-27 12:51:30","37.00","-0.29526833333333335","-78.46223111111111"
"2025-11-27 12:51:34","2025-11-27 12:51:35","29.00","-0.29562777777777777","-78.46202666666667"
"2025-11-27 12:51:39","2025-11-27 12:51:40","21.00","-0.295895","-78.46187555555555"
"2025-11-27 12:51:44","2025-11-27 12:51:45","22.00","-0.29615055555555553","-78.46177777777778"
"2025-11-27 12:51:49","2025-11-27 12:51:50","17.00","-0.2963927777777778","-78.46168888888889"
"2025-11-27 12:51:54","2025-11-27 12:51:55","14.00","-0.2965833333333333","-78.46163555555556"
"2025-11-27 12:51:59","2025-11-27 12:52:00","10.00","-0.2967388888888889","-78.46156444444445"
"2025-11-27 12:52:13","2025-11-27 12:52:15","0","-0.29679444444444447","-78.46155555555555"
"2025-11-27 12:52:39","2025-11-27 12:52:41","16.00","-0.29696055555555556","-78.46147555555555"
"2025-11-27 12:52:44","2025-11-27 12:52:45","16.00","-0.2971666666666667","-78.46136888888888"
"2025-11-27 12:52:49","2025-11-27 12:52:50","11.00","-0.29731166666666664","-78.46126222222222"
"2025-11-27 12:52:54","2025-11-27 12:52:55","10.00","-0.2974161111111111","-78.46117333333333"
"2025-11-27 12:52:59","2025-11-27 12:53:00","12.00","-0.29751833333333333","-78.46107555555555"
"2025-11-27 12:53:04","2025-11-27 12:53:05","10.00","-0.2976155555555556","-78.46096"
"2025-11-27 12:53:09","2025-11-27 12:53:11","13.00","-0.29772333333333334","-78.46086222222222"
"2025-11-27 12:53:14","2025-11-27 12:53:16","10.00","-0.29784333333333335","-78.46077333333334"
"2025-11-27 12:53:19","2025-11-27 12:53:21","11.00","-0.2979427777777778","-78.46067555555555"
"2025-11-27 12:53:24","2025-11-27 12:53:25","10.00","-0.2980511111111111","-78.46057777777777"
"2025-11-27 12:53:29","2025-11-27 12:53:30","8.00","-0.2981311111111111","-78.46049777777777"
"2025-11-27 12:53:33","2025-11-27 12:53:34","0","-0.2981816666666667","-78.46045333333333"
"2025-11-27 12:53:44","2025-11-27 12:53:45","7.00","-0.29825277777777776","-78.46040888888889"
"2025-11-27 12:53:49","2025-11-27 12:53:50","9.00","-0.29834555555555553","-78.46034666666667"
"2025-11-27 12:53:54","2025-11-27 12:53:55","11.00","-0.298455","-78.46024888888888"
"2025-11-27 12:53:59","2025-11-27 12:54:00","11.00","-0.29857666666666666","-78.46015111111112"
"2025-11-27 12:54:04","2025-11-27 12:54:05","10.00","-0.29869666666666667","-78.46006222222222"
"2025-11-27 12:54:09","2025-11-27 12:54:10","8.00","-0.2987972222222222","-78.45997333333334"
"2025-11-27 12:55:34","2025-11-27 12:55:35","9.00","-0.29904","-78.45980444444444"
"2025-11-27 12:55:39","2025-11-27 12:55:40","12.00","-0.2991638888888889","-78.45970666666666"
"2025-11-27 12:55:49","2025-11-27 12:55:50","18.00","-0.29930388888888887","-78.45959111111111"
"2025-11-27 12:55:54","2025-11-27 12:55:55","28.00","-0.29956055555555555","-78.45937777777777"
"2025-11-27 12:55:59","2025-11-27 12:56:00","25.00","-0.29984666666666665","-78.45915555555555"
"2025-11-27 12:56:04","2025-11-27 12:56:05","26.00","-0.30010888888888887","-78.45894222222222"
"2025-11-27 12:56:09","2025-11-27 12:56:10","20.00","-0.30029555555555554","-78.45872888888888"
"2025-11-27 12:56:14","2025-11-27 12:56:15","16.00","-0.3004411111111111","-78.45854222222222"
"2025-11-27 12:56:30","2025-11-27 12:56:32","0","-0.30050777777777776","-78.4584888888889"
"2025-11-27 12:58:14","2025-11-27 12:58:15","8.00","-0.3006638888888889","-78.45832"
"2025-11-27 12:58:19","2025-11-27 12:58:20","9.00","-0.3007472222222222","-78.45824"
"2025-11-27 12:58:39","2025-11-27 12:58:40","14.00","-0.3009044444444444","-78.45808"
"2025-11-27 12:58:44","2025-11-27 12:58:45","7.00","-0.30099444444444445","-78.45799111111111"
"2025-11-27 12:58:49","2025-11-27 12:58:50","10.00","-0.3010522222222222","-78.45791111111112"
"2025-11-27 12:58:54","2025-11-27 12:58:55","24.00","-0.30117555555555553","-78.45774222222222"
"2025-11-27 12:58:59","2025-11-27 12:59:00","27.00","-0.30139444444444446","-78.45747555555556"
"2025-11-27 12:59:04","2025-11-27 12:59:06","17.00","-0.3015988888888889","-78.45722666666667"
"2025-11-27 12:59:14","2025-11-27 12:59:16","18.00","-0.3017622222222222","-78.45706666666666"
"2025-11-27 12:59:19","2025-11-27 12:59:21","27.00","-0.3019527777777778","-78.45683555555556"
"2025-11-27 12:59:24","2025-11-27 12:59:26","33.00","-0.30218944444444445","-78.45651555555555"
"2025-11-27 12:59:29","2025-11-27 12:59:31","31.00","-0.3024027777777778","-78.45618666666667"
"2025-11-27 12:59:34","2025-11-27 12:59:35","36.00","-0.3026188888888889","-78.45581333333334"
"2025-11-27 12:59:39","2025-11-27 12:59:40","37.00","-0.3028461111111111","-78.45542222222223"
"2025-11-27 12:59:44","2025-11-27 12:59:45","34.00","-0.30307944444444446","-78.45504"
"2025-11-27 12:59:49","2025-11-27 12:59:50","28.00","-0.3033033333333333","-78.45471111111111"
"2025-11-27 12:59:54","2025-11-27 12:59:55","21.00","-0.3035461111111111","-78.45448"
"2025-11-27 12:59:59","2025-11-27 13:00:00","19.00","-0.30375722222222223","-78.45430222222222"
"2025-11-27 13:00:14","2025-11-27 13:00:15","8.00","-0.30400055555555555","-78.4540711111111"
"2025-11-27 13:00:19","2025-11-27 13:00:20","16.00","-0.30411166666666667","-78.45397333333334"
"2025-11-27 13:00:24","2025-11-27 13:00:25","22.00","-0.3042861111111111","-78.45381333333333"
"2025-11-27 13:00:29","2025-11-27 13:00:30","18.00","-0.30447166666666664","-78.45364444444445"
"2025-11-27 13:00:34","2025-11-27 13:00:35","21.00","-0.3046611111111111","-78.45347555555556"
"2025-11-27 13:00:39","2025-11-27 13:00:40","21.00","-0.3048533333333333","-78.45328888888889"
"2025-11-27 13:00:44","2025-11-27 13:00:45","21.00","-0.305055","-78.45311111111111"
"2025-11-27 13:00:49","2025-11-27 13:00:50","20.00","-0.30524833333333334","-78.4529511111111"
"2025-11-27 13:00:54","2025-11-27 13:00:55","20.00","-0.30544666666666664","-78.45276444444444"
"2025-11-27 13:00:59","2025-11-27 13:01:00","14.00","-0.3056138888888889","-78.45261333333333"
"2025-11-27 13:01:09","2025-11-27 13:01:11","10.00","-0.3056583333333333","-78.45256888888889"
"2025-11-27 13:01:14","2025-11-27 13:01:16","7.00","-0.3057677777777778","-78.45247111111111"
"2025-11-27 13:01:29","2025-11-27 13:01:30","0","-0.30578555555555553","-78.45244444444444"
"2025-11-27 13:01:44","2025-11-27 13:01:45","12.00","-0.30585444444444443","-78.45240888888888"
"2025-11-27 13:01:49","2025-11-27 13:01:50","18.00","-0.30600444444444447","-78.45226666666667"
"2025-11-27 13:01:54","2025-11-27 13:01:55","27.00","-0.30623833333333333","-78.45205333333334"
"2025-11-27 13:01:59","2025-11-27 13:02:00","39.00","-0.30659166666666665","-78.45182222222222"
"2025-11-27 13:02:04","2025-11-27 13:02:05","41.00","-0.3071022222222222","-78.45163555555555"
"2025-11-27 13:02:09","2025-11-27 13:02:10","27.00","-0.30748333333333333","-78.45150222222222"
"2025-11-27 13:02:11","2025-11-27 13:02:12","30.00","-0.3075366666666667","-78.4513688888889"
"2025-11-27 13:02:14","2025-11-27 13:02:15","33.00","-0.3074877777777778","-78.45113777777777"
"2025-11-27 13:02:19","2025-11-27 13:02:20","44.00","-0.30728833333333333","-78.45064888888889"
"2025-11-27 13:02:24","2025-11-27 13:02:25","38.00","-0.30704055555555554","-78.45016888888888"
"2025-11-27 13:02:29","2025-11-27 13:02:30","34.00","-0.30677611111111114","-78.44979555555555"
"2025-11-27 13:02:34","2025-11-27 13:02:35","29.00","-0.30658555555555556","-78.44946666666667"
"2025-11-27 13:02:38","2025-11-27 13:02:39","28.00","-0.30668222222222224","-78.4492"
"2025-11-27 13:02:39","2025-11-27 13:02:40","29.00","-0.3067311111111111","-78.44914666666666"
"2025-11-27 13:02:44","2025-11-27 13:02:45","30.00","-0.3069544444444444","-78.44886222222222"
"2025-11-27 13:02:49","2025-11-27 13:02:50","25.00","-0.3071488888888889","-78.44856"
"2025-11-27 13:02:54","2025-11-27 13:02:55","16.00","-0.30728777777777777","-78.4483288888889"
"2025-11-27 13:03:13","2025-11-27 13:03:15","0","-0.30733777777777777","-78.44831111111111"
"2025-11-27 13:03:29","2025-11-27 13:03:30","8.00","-0.3074077777777778","-78.44824"
"2025-11-27 13:03:34","2025-11-27 13:03:35","8.00","-0.3074233333333333","-78.44812444444445"
"2025-11-27 13:03:39","2025-11-27 13:03:40","10.00","-0.3074811111111111","-78.44803555555555"
"2025-11-27 13:03:44","2025-11-27 13:03:45","22.00","-0.30756333333333336","-78.44785777777778"
"2025-11-27 13:03:49","2025-11-27 13:03:50","34.00","-0.3077372222222222","-78.44752888888888"
"2025-11-27 13:03:54","2025-11-27 13:03:55","44.00","-0.3080011111111111","-78.44705777777777"
"2025-11-27 13:03:59","2025-11-27 13:04:00","55.00","-0.3082988888888889","-78.44649777777778"
"2025-11-27 13:04:04","2025-11-27 13:04:05","66.00","-0.3086966666666667","-78.44581333333333"
"2025-11-27 13:04:09","2025-11-27 13:04:10","61.00","-0.3091322222222222","-78.44509333333333"
"2025-11-27 13:04:14","2025-11-27 13:04:15","52.00","-0.3095127777777778","-78.44447111111111"
"2025-11-27 13:04:19","2025-11-27 13:04:20","21.00","-0.30978","-78.44406222222223"
"2025-11-27 13:04:34","2025-11-27 13:04:36","26.00","-0.30985555555555555","-78.44396444444445"
"2025-11-27 13:04:39","2025-11-27 13:04:40","41.00","-0.3100538888888889","-78.44359111111112"
"2025-11-27 13:04:44","2025-11-27 13:04:45","49.00","-0.31037444444444445","-78.44307555555555"
"2025-11-27 13:04:49","2025-11-27 13:04:50","60.00","-0.3107611111111111","-78.44248888888889"
